"outcome.test.score","treatment","school","is.female","mother.attended.secondary.school","father.attened.secondary.school","failed.at.least.one.school.year","family.receives.cash.transfer","has.computer.with.internet.at.home","is.unemployed","has.some.form.of.income","saves.money.for.future.purchases","intention.to.save.index","makes.list.of.expenses.every.month","negotiates.prices.or.payment.methods","financial.autonomy.index"
68.5040588378906,1,23071354,1,0,1,0,1,1,0,0,0,47,0,1,37
75.1530532836914,1,35909488,1,0,0,0,0,1,0,1,1,72,0,0,60
80.8090896606445,0,53011597,1,0,1,0,0,1,0,0,0,57,0,1,29
54.8591690063477,1,35014011,NA,NA,NA,NA,NA,NA,1,1,NA,40,NA,1,43
40.3112983703613,1,31068608,1,1,0,0,1,1,1,1,0,72,0,1,10
51.9295997619629,0,17005264,1,1,0,0,1,1,0,1,1,64,0,1,88
55.9144859313965,0,33000042,1,0,1,0,0,1,0,1,0,96,0,1,82
62.3860626220703,1,23165430,1,0,0,1,1,1,0,0,0,NA,0,1,NA
47.9104804992676,0,33047936,1,0,0,0,1,1,0,0,0,30,0,0,18
83.9046325683594,1,33039186,1,0,0,1,1,1,0,1,0,43,1,1,35
73.6328964233398,0,33104352,1,1,1,0,1,1,0,0,0,46,0,0,39
66.5428314208984,0,23067268,1,1,1,0,0,1,0,1,0,50,0,1,NA
67.2261428833008,0,35901748,0,1,1,0,0,0,0,1,0,47,0,0,27
66.9301528930664,0,33045437,1,1,1,1,0,0,0,1,0,38,0,0,31
39.1055297851562,1,33016550,1,1,0,0,0,1,0,1,0,52,0,1,77
54.8416175842285,0,35191206,1,1,0,0,0,0,0,1,0,30,0,0,12
73.794563293457,0,35014126,NA,NA,NA,NA,NA,NA,1,1,0,78,0,0,65
33.3550415039062,0,35005373,1,1,1,1,0,0,1,1,0,54,0,1,48
70.8618621826172,1,33026440,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
57.477954864502,0,35008199,1,1,0,0,1,0,0,1,0,39,0,1,48
60.1122093200684,1,35921749,1,0,1,0,0,0,1,1,0,35,0,1,43
71.2348709106445,1,33126267,1,1,1,0,0,0,0,1,0,42,0,0,8
71.4888305664062,1,35014285,1,1,0,0,0,0,0,0,0,45,0,1,41
60.0241775512695,0,35049220,1,1,1,0,0,1,1,1,0,34,0,1,33
64.2391891479492,1,35005307,1,1,0,0,0,0,0,1,0,59,0,1,56
54.7179107666016,0,33094098,0,0,1,1,1,1,0,1,0,57,0,0,22
35.8470001220703,0,35014126,NA,NA,NA,NA,NA,NA,1,1,0,46,0,1,56
69.4321823120117,0,33104379,1,0,0,0,1,1,0,0,0,44,0,0,41
67.3211364746094,1,33017093,1,1,1,1,0,0,1,1,0,54,0,1,50
81.8303604125977,1,35018089,1,1,1,0,0,0,1,1,0,85,0,1,71
64.7983627319336,0,23002590,1,1,0,0,0,1,0,1,0,82,0,0,35
43.0556945800781,0,35019604,1,1,0,1,0,0,0,0,0,42,0,1,62
66.5979766845703,1,35002148,NA,NA,NA,1,NA,0,0,1,0,33,0,0,24
64.4965667724609,1,35901805,1,0,1,0,0,1,0,1,0,83,0,1,75
71.082160949707,0,35039676,1,0,0,1,0,1,0,0,1,76,1,1,84
52.5352249145508,0,17005264,0,1,1,1,0,1,1,1,1,65,0,1,86
85.2399215698242,0,33106614,1,1,0,0,0,0,0,1,1,57,0,1,75
39.1580963134766,1,33045062,1,NA,NA,NA,NA,0,0,0,0,46,0,1,65
76.8602981567383,0,35903899,0,0,0,0,0,0,0,1,0,57,0,1,37
64.4181365966797,0,23035684,1,1,0,0,1,1,0,1,0,NA,0,1,NA
51.5879402160645,1,23001011,1,0,0,0,1,1,0,0,0,NA,1,1,NA
43.4748306274414,1,53007387,1,0,0,0,1,1,0,1,0,47,0,1,52
78.0537185668945,0,17024790,NA,NA,NA,NA,NA,NA,1,1,0,52,1,1,77
59.5460090637207,0,23025204,1,0,0,0,1,1,0,0,0,23,0,1,27
88.7127304077148,0,35018855,1,1,1,0,0,0,0,1,0,81,0,0,67
95.3063278198242,1,53068092,0,1,0,0,0,0,0,1,0,64,1,0,41
43.5029983520508,0,35191206,1,0,0,0,1,0,0,0,0,39,0,1,50
71.3787460327148,1,23060298,0,1,0,1,1,1,1,1,0,51,0,1,46
65.0260925292969,0,35905008,1,1,1,1,0,0,1,1,0,37,0,1,56
73.9614334106445,1,53005210,1,0,0,0,0,1,1,1,0,78,0,1,62
33.5274696350098,0,35014175,NA,NA,NA,NA,NA,NA,0,1,NA,33,0,NA,65
56.7314109802246,1,53007387,1,0,0,0,1,0,0,1,0,17,0,0,12
39.2863006591797,0,35412983,0,1,0,1,0,0,1,1,0,56,0,1,50
69.3507614135742,0,23264853,1,0,0,0,1,1,0,0,0,NA,0,1,54
62.9182014465332,1,33013535,1,0,1,0,0,0,0,0,0,53,0,1,56
79.8656845092773,1,17005060,1,1,1,0,0,0,0,1,1,58,0,1,65
51.2536697387695,0,35019768,1,1,1,0,1,1,0,1,0,70,0,0,27
76.3048629760742,0,53005341,1,0,1,0,0,0,1,1,0,42,0,NA,58
59.6001434326172,0,35018909,1,1,0,0,0,0,1,1,1,81,0,1,73
56.8103523254395,0,23100575,0,1,1,0,0,0,0,0,0,23,0,1,-3
67.4032897949219,1,23100583,0,1,0,0,0,1,0,1,0,34,0,0,33
39.5186538696289,0,23041404,0,1,1,0,1,1,1,1,0,41,0,1,73
57.9356803894043,0,31068454,1,1,0,0,0,0,0,1,0,23,0,1,33
62.2080039978027,0,35047776,1,0,0,0,0,0,1,1,0,15,1,0,46
54.77001953125,1,23025131,1,0,0,0,0,1,0,0,0,NA,0,1,NA
47.4112586975098,1,17000386,1,0,0,1,1,1,0,1,0,38,0,1,41
83.4643249511719,0,35018594,1,0,0,0,0,0,1,1,1,59,0,0,22
53.42431640625,0,35014175,NA,NA,NA,NA,NA,NA,1,1,0,2,0,1,37
58.155029296875,0,23255528,1,1,1,0,1,1,0,1,0,38,0,0,73
59.8973045349121,0,23265876,1,0,0,1,0,1,0,0,0,NA,0,1,NA
56.2434043884277,1,35037874,1,1,1,0,0,0,0,0,0,61,0,1,67
39.2460975646973,0,33096694,NA,NA,NA,NA,NA,NA,1,1,0,54,1,1,56
70.7442092895508,0,23060174,1,1,0,0,0,1,1,1,0,54,0,1,73
60.4136924743652,0,53011597,1,0,0,0,1,0,0,0,0,30,0,1,43
76.1102676391602,0,35008667,1,1,1,0,0,1,1,1,0,59,0,1,71
42.8871231079102,0,23169125,1,0,0,1,0,1,0,0,1,NA,1,1,52
60.6000213623047,1,23136413,0,0,0,1,1,1,0,0,0,73,0,1,77
65.4915466308594,1,53012720,1,0,0,1,1,1,0,0,0,3,0,0,39
40.8684921264648,1,33126852,1,0,0,0,0,0,0,0,0,25,0,0,-3
78.6068572998047,1,35037874,1,0,0,0,0,1,1,1,1,35,0,1,18
45.991569519043,1,23085193,1,0,0,0,1,1,0,0,0,30,0,1,75
56.5583190917969,1,35014217,NA,NA,NA,NA,NA,NA,0,0,0,41,0,1,56
57.3392639160156,1,23085550,1,0,0,0,1,1,0,1,0,46,0,1,65
66.959846496582,0,33102503,1,1,NA,0,0,1,0,1,0,54,1,1,54
64.6883087158203,1,33103119,1,0,0,1,1,1,1,1,1,69,0,1,82
74.2162094116211,1,23053356,1,0,0,0,1,1,0,1,0,55,0,1,46
56.7987670898438,0,23225360,1,1,0,0,1,1,1,1,0,32,0,1,43
60.5975456237793,1,35014217,NA,NA,NA,NA,NA,NA,0,0,0,36,0,0,39
72.9457321166992,0,31338800,1,0,0,1,1,1,0,1,0,18,0,1,29
50.0562591552734,1,35916985,1,0,0,0,1,0,0,1,NA,NA,0,1,62
74.9547882080078,1,17014646,NA,NA,NA,NA,NA,NA,1,1,0,72,0,1,24
63.6303062438965,0,23085711,0,0,0,0,1,1,0,0,0,53,0,1,46
61.1538009643555,0,35924003,0,0,0,0,0,0,0,0,1,38,0,0,54
65.0854797363281,1,33047324,1,1,0,1,0,0,0,0,0,30,0,0,35
73.1963424682617,0,35011927,1,1,1,0,0,0,1,1,0,68,0,1,79
35.3790397644043,1,35014217,NA,NA,NA,NA,NA,NA,0,1,0,59,0,1,54
89.8883361816406,0,31069507,1,1,0,0,1,1,0,0,0,70,0,1,79
71.8312377929688,0,35019859,1,0,0,1,0,0,0,1,1,34,1,1,56
35.8957672119141,0,23100311,0,1,0,1,0,1,0,0,1,53,0,1,NA
36.4711570739746,0,33045437,1,1,1,1,0,0,1,1,0,NA,0,0,NA
45.755313873291,1,33001286,1,0,0,0,1,1,1,1,0,27,0,1,35
73.1320190429688,1,23085568,0,1,1,0,0,0,0,0,1,47,0,1,37
41.7006530761719,1,35014217,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,1,NA
54.6068000793457,1,33001650,1,1,0,1,0,1,0,0,0,37,0,1,56
83.1471939086914,1,35038805,1,0,1,0,0,0,0,1,1,30,0,1,39
87.8358535766602,0,31338788,1,1,1,0,0,1,0,0,0,NA,0,0,41
73.6418838500977,1,35907406,1,1,0,0,0,0,1,1,0,32,0,1,41
73.21826171875,1,53006062,1,0,0,0,1,1,1,1,0,45,0,1,18
56.4330902099609,0,35019604,1,0,0,0,1,1,0,0,0,50,0,0,37
59.2516479492188,0,35036110,1,1,1,0,0,1,1,1,0,44,0,1,56
85.5609588623047,0,33024537,0,1,1,0,0,0,0,1,0,62,0,1,54
68.7324981689453,1,35008059,0,1,1,0,0,0,1,1,0,41,0,1,60
77.2528686523438,1,35011605,0,0,0,0,0,0,1,1,0,69,0,1,58
38.5658264160156,1,35905012,0,1,1,1,0,1,1,1,0,12,0,0,31
38.3476066589355,0,35191206,0,1,0,0,1,0,1,1,1,30,0,1,33
59.3366317749023,1,17052050,0,1,0,0,1,1,1,1,0,75,0,1,46
69.8069076538086,1,35019860,0,0,0,0,0,1,1,1,0,75,0,1,86
47.0729713439941,0,53019806,0,1,1,0,0,0,1,1,NA,62,1,1,73
62.8192024230957,0,53012607,0,0,1,0,0,0,0,1,0,46,0,1,56
70.1088943481445,1,35901271,0,1,0,0,0,0,0,1,1,66,0,1,65
74.7056198120117,1,35019458,0,1,1,0,0,0,0,1,0,65,0,1,37
54.7903709411621,0,53008804,0,0,0,1,0,0,1,1,0,38,0,1,56
66.2936325073242,1,35019677,0,1,1,0,1,0,1,1,0,NA,0,1,NA
51.7734489440918,0,35920630,0,0,0,1,0,1,0,1,0,43,0,1,65
57.051326751709,0,35001247,0,1,1,0,0,0,0,1,0,NA,0,0,22
35.8147888183594,0,53003624,0,1,1,1,0,0,0,1,0,58,0,0,18
82.7566452026367,1,23142375,0,1,1,0,1,1,0,1,0,NA,0,0,NA
70.1961441040039,0,23077387,1,0,0,0,0,1,0,0,0,NA,0,1,NA
58.6681480407715,0,17007500,0,1,0,NA,1,1,1,1,0,84,0,1,52
52.6213531494141,1,53068181,NA,NA,NA,NA,NA,NA,1,1,0,28,0,1,46
74.5490417480469,1,35014266,NA,NA,NA,NA,NA,NA,0,1,0,75,0,1,48
73.7038040161133,0,33104352,1,0,1,0,0,0,0,0,0,12,0,0,-5
44.2261428833008,0,35922146,1,0,0,0,0,1,0,1,1,54,1,1,27
60.689079284668,0,23174986,1,0,0,0,0,1,0,1,0,34,0,1,46
72.5609359741211,0,23078340,1,0,1,0,0,1,0,1,0,61,0,1,69
39.4194068908691,0,35010923,0,1,1,0,0,0,0,1,0,45,0,1,48
51.348518371582,1,33048495,1,0,0,0,1,1,0,1,0,44,0,0,58
49.7513427734375,0,17018390,1,1,1,0,1,1,0,1,1,81,0,1,65
66.522102355957,0,35019409,1,1,1,0,0,0,0,1,0,39,0,1,46
49.0135650634766,0,35042146,1,0,0,0,1,1,0,0,0,41,0,0,62
64.6976470947266,1,35014266,NA,NA,NA,NA,NA,NA,0,1,0,33,0,1,43
33.9644355773926,0,33079366,0,0,0,0,1,1,1,1,0,93,0,1,86
56.5114593505859,0,33038724,1,0,1,0,1,1,0,1,0,53,1,1,56
60.9190444946289,0,33106711,0,1,0,0,1,0,0,1,0,60,0,0,43
60.4506568908691,0,33004749,1,0,0,0,1,1,1,1,0,65,0,1,60
59.4495468139648,0,35906748,1,1,1,0,0,0,0,1,0,54,0,1,75
73.2792434692383,0,35923059,1,0,0,0,0,0,1,1,0,2,0,1,31
59.1091194152832,1,35014278,NA,NA,NA,NA,NA,NA,1,0,0,46,0,1,8
72.6686019897461,0,35910764,1,1,1,0,0,0,0,1,0,65,0,1,50
50.6962547302246,1,33045550,1,1,0,0,1,1,0,0,0,54,1,1,33
73.9703674316406,1,23025263,1,1,0,0,0,1,0,0,1,66,0,1,79
44.7344512939453,1,23085568,1,0,1,NA,1,1,0,1,1,NA,1,1,NA
66.6528930664062,0,33094098,1,1,0,0,0,1,0,0,0,49,0,NA,37
74.358154296875,1,33081743,1,0,0,0,0,1,0,0,0,61,0,1,65
80.4325561523438,1,53012720,1,1,0,0,1,0,0,0,0,51,0,1,37
48.7929878234863,1,35047818,1,0,0,0,1,0,0,1,1,NA,0,1,NA
64.248291015625,1,35901271,1,0,0,0,0,0,0,0,0,90,0,0,NA
56.5413703918457,1,35014278,NA,NA,NA,NA,NA,NA,1,1,0,27,0,0,39
66.7465515136719,0,35046164,1,1,1,0,1,0,0,0,0,38,0,1,48
69.630126953125,0,33104379,1,0,0,0,0,1,0,1,0,74,0,1,56
51.360221862793,0,33097437,1,1,1,0,0,NA,0,0,0,59,1,0,54
75.4227523803711,1,35046760,1,0,0,0,0,0,0,0,0,64,0,1,67
62.7757720947266,1,35008308,1,0,NA,1,1,1,1,1,0,50,0,1,41
57.2207183837891,0,33048517,1,0,0,0,0,1,1,1,0,34,0,1,79
78.8836669921875,1,31068624,1,1,1,0,1,1,0,1,0,39,0,0,37
56.1227035522461,1,35011575,1,0,1,1,0,1,0,0,0,38,0,1,60
60.0552291870117,1,33039216,1,0,0,1,1,1,1,1,0,17,0,1,5
69.6164855957031,1,35014285,NA,NA,NA,NA,NA,NA,0,0,0,45,0,0,16
58.909008026123,1,35008254,NA,NA,NA,NA,NA,NA,0,0,0,41,0,1,24
48.8929405212402,0,33028109,1,0,0,0,0,1,1,1,0,NA,0,1,NA
84.0184555053711,1,33054177,1,1,0,0,0,0,0,1,0,55,0,1,33
76.7028427124023,0,33026734,1,1,0,0,0,0,0,0,0,NA,0,1,NA
49.8521614074707,1,35046760,1,0,1,1,0,1,0,1,0,65,0,NA,52
59.6887016296387,1,33097038,1,1,1,1,1,0,0,0,0,48,1,1,71
52.1918487548828,1,35014285,NA,NA,NA,NA,NA,NA,0,1,0,61,0,0,58
62.8923225402832,1,33097224,1,1,1,0,0,1,1,1,0,23,0,1,33
56.3047676086426,0,23241489,1,1,1,0,0,0,1,1,0,22,0,1,62
54.1420059204102,1,23002468,1,0,1,0,0,1,0,1,0,20,1,1,58
52.3784141540527,0,23100133,1,1,0,0,1,1,0,1,0,58,0,1,69
42.6781272888184,0,33058180,1,0,0,0,0,1,0,0,0,46,0,1,20
72.4302978515625,1,35045640,1,0,0,0,0,0,1,1,0,43,1,1,50
63.2496299743652,1,33110476,1,0,0,0,0,0,1,1,0,20,1,1,50
71.1031723022461,0,35014291,NA,NA,NA,NA,NA,NA,0,1,0,32,0,1,77
59.3576126098633,0,23083654,1,1,1,0,1,1,1,1,0,60,0,1,60
60.8769340515137,0,23233885,1,0,0,0,0,0,1,1,0,47,0,0,39
71.9283065795898,0,35019872,1,1,0,0,0,1,0,0,0,54,0,1,69
68.4013061523438,1,23162406,1,0,0,0,1,1,1,1,0,58,1,1,35
35.1208801269531,0,31069469,1,1,1,0,0,0,0,0,0,54,0,1,43
44.2851867675781,0,33106703,1,0,0,1,0,1,0,0,0,46,0,1,77
74.9488830566406,1,23461667,1,0,0,0,0,1,0,0,0,41,1,1,73
50.5065383911133,1,23025263,1,0,1,1,0,1,0,0,0,46,0,0,31
56.9952125549316,0,35014291,NA,NA,NA,NA,NA,NA,0,1,0,49,0,1,60
59.6703453063965,1,33004943,1,0,0,1,1,1,1,1,0,55,1,1,73
56.1892127990723,0,35901748,1,0,0,0,0,1,0,1,1,NA,0,1,86
69.0057601928711,0,33074186,1,0,0,1,0,1,0,0,1,65,0,1,24
45.3061943054199,1,33110220,1,0,0,0,1,0,0,0,0,46,0,0,20
45.7771911621094,1,17019206,1,1,1,0,0,1,1,1,0,26,0,1,48
73.9020690917969,1,35018089,NA,NA,NA,NA,NA,NA,1,1,0,24,0,0,24
54.7887306213379,0,33028109,1,0,1,0,0,0,0,1,1,89,1,1,86
55.1446113586426,1,23109149,1,1,1,0,1,1,1,0,0,30,1,1,71
62.0925254821777,0,35011666,1,0,1,0,0,0,0,1,0,59,0,0,48
76.947998046875,0,23234296,1,0,0,0,0,1,0,1,1,62,0,1,67
83.3811264038086,1,23252294,1,1,1,0,0,1,1,1,0,31,0,1,50
56.2863807678223,0,23077808,1,1,1,1,0,0,0,0,0,39,0,1,48
54.9100914001465,1,23071001,1,0,0,1,1,1,0,0,0,29,0,1,50
69.4387817382812,1,23053356,1,0,1,0,1,1,0,0,0,45,0,1,24
63.1589698791504,1,35018089,NA,NA,NA,NA,NA,NA,0,1,0,18,0,1,-9
71.8849182128906,1,23131802,1,0,0,0,0,1,0,1,0,NA,1,1,NA
44.0208854675293,1,53002598,0,1,1,0,0,0,1,1,0,NA,0,1,48
48.5310440063477,1,35007638,0,0,0,0,0,0,0,0,0,46,0,1,54
71.3371658325195,0,17007500,0,0,0,1,0,1,1,1,0,27,0,1,10
32.7199897766113,0,33052441,0,0,0,1,0,0,0,1,0,29,0,0,14
36.2959022521973,0,33060738,0,0,0,1,0,1,1,1,0,74,0,1,58
42.0117835998535,1,33105294,0,1,1,0,0,0,0,1,0,58,0,1,79
67.8393936157227,0,53006739,0,0,0,0,0,0,0,0,0,35,0,1,46
59.9470100402832,0,35005204,0,1,1,0,0,0,1,1,0,54,0,1,52
50.0387535095215,0,53009479,0,0,0,0,0,0,1,1,0,53,1,1,86
68.786735534668,1,23064323,1,0,0,0,0,1,0,0,0,35,0,1,43
44.0974349975586,1,33045550,NA,NA,NA,NA,NA,NA,0,0,NA,37,0,NA,50
64.9481353759766,1,23162961,1,0,0,0,1,1,1,1,0,49,1,1,62
68.5918121337891,0,23185287,0,1,1,0,0,0,0,1,0,50,0,0,NA
66.5740203857422,1,35905148,0,1,1,1,1,1,0,0,0,46,0,1,41
76.0546646118164,1,23072067,0,0,1,0,1,0,0,1,0,57,0,0,22
61.5118980407715,0,23068710,1,0,0,0,1,1,0,0,0,48,0,1,60
52.9555206298828,0,53014316,1,0,0,0,0,1,0,0,0,27,0,1,37
64.6338195800781,0,33039569,1,0,0,0,1,1,1,1,0,30,1,1,75
65.8506317138672,0,35018156,NA,NA,NA,NA,NA,NA,0,0,0,35,0,1,71
41.2804908752441,0,33092257,1,1,1,1,0,0,0,1,0,56,0,1,-16
56.5137901306152,1,35047200,1,0,0,1,0,1,0,0,0,68,0,0,50
59.0317726135254,0,33065217,1,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA
44.7274589538574,1,53068092,NA,NA,NA,NA,NA,NA,0,0,NA,38,NA,1,NA
50.8953514099121,0,33137846,1,0,0,0,0,0,1,1,1,96,1,1,79
60.3034629821777,0,35018156,NA,NA,NA,NA,NA,NA,0,1,0,59,0,1,50
59.50146484375,0,35019604,1,0,1,0,0,0,0,1,0,30,0,1,31
76.6233596801758,1,23132507,1,0,0,0,1,1,0,1,0,36,1,1,48
60.5565338134766,0,33012393,1,1,0,0,0,1,0,1,0,32,0,0,18
55.7067070007324,0,35018156,NA,NA,NA,NA,NA,NA,0,1,0,33,0,0,31
59.007682800293,0,31338788,NA,NA,NA,NA,NA,NA,0,0,0,49,0,1,NA
42.1118698120117,1,33019223,1,1,0,1,1,1,0,0,0,32,1,1,52
77.9234771728516,1,33013918,1,0,0,0,1,1,0,1,1,54,0,0,67
32.6262397766113,1,33025100,0,0,0,1,1,1,1,1,0,27,0,1,46
63.3981132507324,1,35035993,0,0,0,0,0,1,1,1,1,NA,1,1,NA
43.61572265625,0,35412173,1,0,0,0,0,1,0,1,0,21,0,0,31
50.6042022705078,0,35018156,NA,NA,NA,NA,NA,NA,0,0,0,37,0,0,71
42.8774909973145,0,35005204,0,1,1,0,1,0,0,1,0,37,0,1,52
55.3848266601562,0,33007420,0,0,1,1,0,1,0,0,0,15,0,1,31
78.947151184082,1,17005060,1,0,0,0,0,1,0,1,0,34,0,1,43
81.9622039794922,1,23165430,1,0,0,0,0,0,1,1,0,44,0,1,35
46.9748497009277,0,35910272,1,1,1,0,1,0,0,1,0,44,0,1,27
83.6076889038086,0,17024790,1,0,0,0,0,0,0,0,0,26,0,1,56
32.5509643554688,0,17021553,1,1,0,0,0,1,0,1,1,60,1,1,62
50.0104827880859,0,33006458,1,0,0,0,0,1,0,1,0,51,0,1,58
66.5818405151367,0,35019800,1,0,1,0,0,0,0,1,0,63,0,1,50
66.6883697509766,0,23070897,1,0,1,0,0,1,0,1,0,45,0,1,48
39.0747108459473,0,33058741,1,1,0,0,0,1,1,0,1,55,0,1,79
50.9597778320312,0,35908885,1,1,1,1,0,NA,0,0,0,41,0,1,62
61.5474128723145,1,23071001,1,0,0,1,1,0,0,0,0,46,0,1,65
58.6722564697266,0,35012191,1,0,1,1,0,1,1,1,0,NA,0,0,NA
36.0745735168457,0,35018156,NA,NA,NA,NA,NA,NA,0,1,0,30,0,0,41
32.9775199890137,0,33126151,1,1,1,1,0,1,1,1,0,50,0,0,39
81.5691909790039,1,33025576,1,1,0,0,0,0,1,1,1,72,0,1,52
76.0626602172852,1,35010844,1,0,1,0,0,0,0,1,0,89,0,1,65
41.362247467041,0,33052441,1,0,0,0,1,1,0,0,0,42,0,1,43
84.9713745117188,0,35079893,1,1,1,0,0,0,1,1,0,25,0,1,73
51.4424018859863,1,35901805,1,0,1,0,0,0,0,1,0,46,0,0,37
66.3280334472656,0,33029660,1,0,0,0,0,1,0,0,0,39,0,0,12
77.1433715820312,0,33102503,1,0,0,0,1,0,0,0,0,81,0,0,39
87.4367904663086,1,35012233,1,1,1,0,0,0,0,1,0,73,0,0,46
75.2287368774414,1,35014072,1,1,0,0,0,0,0,1,0,62,0,1,37
37.9356994628906,0,53012542,1,0,1,0,1,1,0,0,1,64,0,1,79
46.5376510620117,0,23100311,0,0,0,1,1,1,0,1,NA,29,0,1,NA
59.7992401123047,1,23070218,1,0,0,0,1,1,0,1,0,26,0,0,69
47.0321350097656,1,23025190,1,0,0,1,0,1,0,0,0,NA,0,0,NA
46.6623077392578,0,35011794,0,1,1,0,0,0,0,0,0,34,0,1,75
34.1095657348633,0,33050554,0,0,0,0,1,1,0,0,0,73,0,1,39
59.0462303161621,0,53010019,1,0,0,0,1,0,0,1,0,53,0,1,43
77.532112121582,0,23185287,1,0,0,0,1,1,0,0,0,58,0,1,73
71.3896408081055,0,23165618,NA,NA,NA,NA,NA,NA,1,1,1,49,0,0,43
58.0429801940918,1,23001011,NA,NA,NA,NA,NA,NA,1,1,1,70,0,1,71
50.3611335754395,1,35003256,1,0,1,0,0,1,0,1,0,81,0,0,69
39.2746467590332,0,23065214,1,1,0,0,0,1,0,1,0,43,0,1,NA
67.5722122192383,0,23185287,1,1,1,0,1,1,0,0,0,90,0,1,62
62.0748863220215,1,35018181,NA,NA,NA,NA,NA,NA,1,1,0,70,0,0,54
32.7700614929199,1,53011520,0,0,0,1,1,1,0,1,0,26,0,1,62
65.7451019287109,0,23065214,0,1,0,0,0,1,0,1,0,47,0,1,12
47.3000297546387,1,33045550,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
46.0046157836914,0,33007306,1,0,0,1,0,1,0,1,0,42,1,1,56
57.9402542114258,1,33104204,1,0,0,0,0,1,1,1,0,62,0,1,24
47.722728729248,1,17019206,1,1,1,0,0,0,0,0,0,29,1,0,24
65.2023391723633,1,23132507,1,0,0,0,1,1,1,1,0,45,0,0,22
55.1529846191406,1,35018181,NA,NA,NA,NA,NA,NA,0,0,0,44,0,1,67
39.7390441894531,0,23077883,0,0,1,1,0,1,0,0,0,64,0,1,69
48.5552978515625,0,33137846,1,0,0,1,0,0,0,1,0,33,1,0,22
29.0102424621582,0,33085498,1,1,1,0,1,0,0,0,0,64,0,1,75
52.6993713378906,1,31330566,1,0,0,1,0,0,0,0,0,41,0,1,37
59.4868316650391,1,35002963,1,0,0,1,0,1,0,0,0,76,0,1,62
32.3376121520996,1,35039299,1,1,1,0,0,0,0,NA,0,60,0,1,46
35.8354187011719,1,33045062,1,0,0,1,0,1,0,0,0,34,0,1,65
58.6545715332031,1,35011903,NA,NA,NA,NA,NA,NA,1,1,0,73,0,0,43
77.2868576049805,1,35018181,NA,NA,NA,NA,NA,NA,0,0,0,32,0,1,24
64.4841079711914,1,23069171,1,0,0,1,0,1,0,1,0,54,0,1,79
75.9872817993164,1,33039666,1,0,0,0,1,0,0,0,0,81,0,1,60
35.3064880371094,1,17025206,1,0,0,1,1,1,0,0,1,18,0,1,NA
31.4240493774414,1,35012300,1,0,1,0,0,0,0,1,0,22,0,0,41
74.1071090698242,1,35018181,NA,NA,NA,NA,NA,NA,0,0,0,61,0,1,24
91.0209579467773,1,35907397,1,1,0,0,0,1,0,0,0,81,0,1,67
54.4037437438965,0,35041737,1,1,1,0,0,1,0,1,0,64,0,1,58
47.682071685791,0,31069931,1,0,0,0,1,1,0,0,0,39,1,1,48
63.5041084289551,1,35013821,1,1,1,0,0,0,0,1,0,69,0,1,77
64.5892181396484,0,31068292,1,1,0,0,1,1,0,1,0,26,0,0,20
80.5048141479492,1,33053910,1,1,1,0,0,1,0,1,0,58,0,1,56
72.7369155883789,1,35018259,NA,NA,NA,NA,NA,NA,0,1,0,42,0,1,46
39.8032188415527,1,33098794,1,0,0,0,0,1,0,0,0,35,0,0,39
62.4805908203125,0,23233885,1,0,NA,0,1,0,1,0,0,8,0,0,-5
61.0362701416016,0,33126216,1,1,1,0,0,0,0,0,0,38,0,0,16
27.9656581878662,0,33085498,1,0,0,0,0,0,0,1,0,34,0,1,22
56.5949630737305,0,35008667,NA,NA,NA,NA,NA,NA,0,1,0,24,0,0,37
60.6860313415527,0,33047936,1,0,1,0,0,0,0,0,0,31,0,0,77
56.0864906311035,1,35018259,NA,NA,NA,NA,NA,NA,1,1,0,64,0,1,88
73.6670150756836,0,35905008,1,1,0,0,0,0,0,0,0,17,0,1,65
53.9453125,0,23265876,1,0,0,0,1,1,0,1,0,40,0,1,67
70.8498916625977,1,35011575,1,0,1,1,1,1,0,1,0,50,0,0,41
32.0181198120117,1,33025100,1,1,1,0,0,0,0,1,0,36,0,0,35
36.5905380249023,1,33110220,1,0,0,1,1,1,0,1,0,-5,0,0,56
50.4055023193359,1,35901131,1,1,1,0,1,1,0,1,0,36,0,1,12
52.3935165405273,0,35009003,1,1,1,0,0,0,0,0,0,30,0,0,24
57.4190559387207,1,33016550,NA,NA,NA,NA,NA,NA,0,1,0,65,0,1,33
49.3791999816895,0,23190884,1,0,0,1,1,1,0,0,0,15,0,1,22
60.8974304199219,0,35914460,1,0,1,0,0,1,0,0,0,42,0,1,33
82.74267578125,1,31068021,1,1,0,0,0,1,1,1,0,41,0,1,31
76.5046081542969,1,53012720,NA,NA,NA,NA,NA,NA,1,1,0,23,0,1,48
61.3237800598145,0,17021502,NA,NA,NA,NA,NA,NA,0,0,0,75,0,1,52
80.1600189208984,1,33038791,1,1,0,0,0,1,0,1,0,42,0,1,18
83.3864364624023,0,35008825,1,0,0,0,0,0,0,1,0,57,0,1,33
89.6028594970703,1,35901805,1,0,0,0,0,0,0,1,0,78,0,0,41
80.2882537841797,0,33028583,1,0,1,0,1,1,0,1,1,33,0,1,46
57.3194999694824,1,33072310,1,0,0,1,0,0,1,1,0,24,1,0,39
