"outcome","treatment","X1","X2","X3","X4","X5","X6","X7","X8","X9"
1,0,0.12,0.7,-0.37,-1.62,0.13,1,1,0,0
1,0,-0.73,0.21,2.6,-1.32,0.42,0,0,0,0
1,0,1.4,-0.14,0.49,0.92,0.01,0,0,1,1
1,1,-0.4,1.4,-0.81,-0.18,0.99,1,1,0,0
1,1,0.22,0.5,-0.32,-1.84,-1.31,0,0,1,0
1,1,0.03,0.8,-0.76,0.18,-0.6,0,1,0,0
1,0,-1.61,0.67,1.11,-1.07,-1.63,0,1,0,0
0,0,-1.97,1.23,-0.39,0.8,1.14,0,0,1,0
1,0,0.13,-0.49,0.26,0.73,-1.08,1,0,1,1
1,0,-1.56,0.14,-0.87,0.69,0.18,1,0,1,0
1,0,-0.93,-0.62,-0.64,1.23,-0.18,0,1,0,0
1,1,-0.57,-0.09,2.07,0.64,-0.12,0,0,1,0
1,0,-1.61,-1.22,0.85,0.01,0.94,1,1,1,1
1,0,0.77,0.11,-0.44,-0.02,0.19,1,1,0,0
1,1,0.84,1.48,-0.17,0.2,0.66,1,0,1,0
1,0,0.12,0.06,-0.05,-0.1,0.4,1,1,1,1
1,1,0.68,-0.4,0.18,-1.68,-1.57,0,1,0,1
1,1,0.79,0.01,-1.13,-0.13,-0.24,1,0,0,0
0,0,-0.54,-0.2,-0.47,0.63,-1.87,1,1,1,0
1,0,-0.14,0.56,0.43,-0.16,-0.49,1,1,0,1
1,1,-0.36,-0.43,-0.64,0.53,-0.88,0,1,1,0
1,1,0.11,0.38,-0.02,0.91,0.47,1,0,1,0
1,0,1.2,-1.79,-0.16,0.89,-0.69,0,1,1,1
0,0,0.62,0.28,-0.27,-0.16,-0.32,1,0,0,0
1,1,0.69,0.9,-1.66,0.44,0.27,0,1,0,1
1,0,-1.19,0.12,-0.04,0.86,-0.91,1,1,1,1
1,1,0.04,1.45,0.25,-1.05,0.06,1,0,0,0
1,0,-2.11,-1.49,-0.71,1.28,0.16,0,0,0,0
1,1,0.17,0.49,1.09,1.36,-1.81,1,1,0,0
1,1,-0.51,1.25,-0.23,0.23,-1.17,1,1,1,1
1,0,-0.4,-0.61,0.42,1.25,1.83,1,1,0,0
1,0,-1.38,-0.21,0.92,-0.97,-0.51,1,0,0,0
0,0,-2.13,1.36,0.29,-0.43,1.41,0,0,1,1
0,0,0.32,-0.42,-1.71,-1.24,-0.86,1,0,1,1
1,1,0.87,2.7,-0.79,-0.43,0.1,0,1,1,0
1,1,0.37,-0.89,-0.13,-2.24,0.3,1,0,0,0
1,0,-0.1,-0.03,0.21,1.17,0.97,0,0,0,0
1,0,0.9,-1.71,1.32,0.35,1.46,0,1,1,1
1,0,-0.03,0.09,0.54,-0.36,0.29,0,1,1,0
1,0,0.12,-0.4,0.78,0.61,-0.11,0,0,1,0
1,0,0.54,-1.03,-1.62,0.52,0.28,1,1,1,0
1,0,-0.67,-1.34,-0.52,1.7,0.57,1,0,1,1
1,1,0,1.28,-0.15,2.06,-1.19,1,1,0,0
1,0,-0.95,-0.04,0.71,0.8,-0.18,0,1,0,1
1,1,0.17,0.61,-0.99,-0.29,-0.43,1,1,0,1
1,1,0.18,1.43,-0.4,0.5,-0.68,0,1,1,1
1,1,0.51,0.2,-0.31,1.62,0.07,1,0,0,1
1,1,-0.31,0.74,-0.03,0.89,-1.73,0,1,1,0
1,1,0.52,0.14,-0.4,-1.14,-0.67,0,0,0,0
1,1,1.11,-1.95,-0.04,-0.21,1.12,1,1,0,0
1,1,0.88,1.14,0.03,-1,-1.82,1,1,0,0
0,0,-0.27,0.25,-1.33,-0.66,0.44,1,0,0,0
1,1,-0.79,0.19,-0.9,-0.5,-0.83,0,0,1,0
1,0,0.88,-1.68,-1.83,-0.46,-1.29,1,1,0,1
0,0,-1.31,-0.45,-0.05,-0.05,0.05,0,0,0,0
1,0,-0.67,-0.12,0.51,-0.65,-1.42,0,0,0,0
1,1,-0.02,-0.3,1.62,-1.78,-0.33,0,1,1,1
1,0,-0.73,1.58,-0.21,0.85,-1.19,0,0,0,0
1,0,1.16,-0.79,-0.31,-1.67,-0.78,1,0,0,0
1,0,-0.99,-1.14,-1.05,2.84,-0.42,0,0,1,1
1,1,0.85,-0.28,-1.62,1.61,-1.53,0,1,1,1
0,0,0.62,-1.22,0.91,-0.58,0.39,1,1,1,0
1,1,0.94,0.21,-0.46,-0.52,-1.7,0,0,1,1
1,1,0.62,-1.28,0.28,1.76,-0.25,1,1,0,0
1,1,-0.51,1.49,-0.65,1.29,0.27,1,1,0,1
1,0,-0.47,-1.29,0.08,0.24,1.7,1,0,0,1
1,0,0.04,1.06,0.75,0.17,-0.74,0,1,1,0
1,1,1.4,1.16,1.16,-0.8,2.26,1,1,0,0
1,1,1.47,0.47,-0.25,-0.9,0.31,0,0,1,0
1,1,2,1.29,-1.29,-0.29,1.59,1,1,1,1
0,0,0.63,-0.85,-0.56,-2.4,0.02,0,0,1,0
1,1,-0.15,1.19,0.84,-0.45,-0.03,1,0,1,0
1,0,0.82,-2.12,0.01,0.11,0.25,0,0,0,1
0,1,-1.26,0.81,-0.04,-0.39,-0.11,1,0,0,1
1,1,1.77,1.06,0.06,0.47,-1.86,1,0,0,1
1,1,0.65,0.49,0.79,2.64,3.47,0,0,0,1
1,1,0.95,0.37,0.69,0.17,-0.37,1,1,1,1
1,0,-1.33,0.2,-0.21,0.48,1.08,0,1,1,0
1,1,0.45,0.37,0.06,-0.66,0.31,1,0,1,0
0,0,-1.02,-0.62,0.79,-0.54,-1.41,0,0,0,0
1,1,-0.16,-0.74,0.48,1.2,-0.92,1,1,1,1
1,1,0.43,-0.3,0.45,0.02,1.47,0,1,0,1
1,1,2.15,1.98,-0.59,0.3,-0.71,1,1,1,0
1,0,0.67,-0.56,0.22,-0.15,1.82,0,0,0,0
1,0,0.19,-0.28,-0.6,-0.34,1.02,0,1,1,0
0,1,0.14,0.67,1.05,1.19,-0.27,1,0,1,1
1,1,1.61,-0.15,-0.21,0.42,-0.32,1,0,1,0
1,1,1.5,-1.41,1.3,-0.36,-0.82,0,0,0,1
0,1,0.06,0.71,1.14,-0.29,0.89,0,0,1,1
1,1,-0.53,0.1,0.01,-0.28,-0.54,1,1,1,1
1,1,0.37,1.49,0,0.91,1.58,0,1,0,0
0,0,-0.39,0.62,-2.3,1.33,0.32,1,1,0,0
1,1,-0.35,1.2,-0.27,-1.04,-1.18,0,1,1,0
0,1,-0.16,0.31,-0.01,-0.99,0.3,1,1,1,1
0,0,-1.41,-0.86,0.53,0.77,0.18,1,0,1,1
1,0,-0.48,-1.19,0.38,0.85,1.43,1,1,1,0
1,0,0.65,0.64,-0.16,-1.32,1.51,1,0,0,1
0,0,0.58,0.03,-2.46,0.88,-0.14,0,0,0,1
1,1,1.77,0.39,-0.92,0.38,0.46,1,0,0,1
1,1,-0.07,0.24,-0.93,-0.74,-1.26,1,0,1,1
0,0,1.74,-1.4,1.42,1.05,1.27,1,0,0,1
1,0,1.03,-0.74,1.04,-0.56,1.21,1,0,0,1
0,1,-0.75,0.09,-0.7,0.15,-0.51,1,0,0,1
1,1,-0.21,-0.06,-0.43,1.6,-0.87,0,1,0,0
1,1,0.86,-0.48,-0.97,-1.5,0.62,1,0,0,1
1,0,-0.05,-0.7,-0.41,0.72,1.96,1,1,0,1
1,1,0.54,0.39,-1.79,-0.37,0.24,0,1,0,1
0,1,-0.35,1,0.75,0.04,1.15,0,0,1,0
1,1,0.91,-0.01,0.4,0.12,1.28,0,1,0,0
0,0,-0.17,1.24,0.52,-0.18,-0.54,0,0,1,1
1,1,-0.75,2.51,-2.08,-1.56,-0.84,1,1,0,0
1,0,-0.31,0.39,1,0.96,0.26,0,0,1,1
1,0,-1.16,-0.04,-0.1,-0.19,1.96,0,1,0,1
0,1,-0.99,0.59,0.77,0.57,-0.32,1,1,0,1
1,1,0.87,0.69,0.85,-0.36,1.47,0,1,0,0
1,0,-1.86,0.87,0.07,-0.14,-0.28,1,1,1,0
1,0,-1.93,-0.37,-0.68,-0.36,-0.66,1,1,1,0
1,0,-0.83,0.55,0.2,-0.55,0.17,0,0,1,1
1,1,0.17,0.98,-1.4,-2.13,0.07,0,1,0,0
1,1,0.1,0.14,-0.06,1.45,-0.09,1,1,0,0
1,0,-1.57,0.42,0.98,0.95,-0.05,0,0,0,0
0,0,-0.77,-0.04,0.25,-0.79,1.23,0,0,0,0
1,1,1.82,1.79,-0.33,0.08,0.05,1,1,1,0
1,0,-0.54,-1.22,0.2,1.3,0.09,1,0,1,0
0,0,-0.92,-1.82,1.14,-0.14,0.55,0,1,0,1
1,1,0.89,1.31,0.93,-0.99,-0.92,1,0,0,0
1,1,2.04,0.7,0.74,-0.51,-0.28,1,1,1,1
0,0,0.2,1.56,-0.69,0.08,1.7,1,1,1,1
1,0,0.92,-0.96,-1.61,0.52,-0.96,0,1,0,1
1,1,0.07,-0.59,-0.15,-0.29,-0.99,0,0,0,1
1,1,-0.14,1.49,0.44,-0.47,-0.81,1,0,0,1
1,1,-1.3,0.45,-0.38,-0.98,-0.25,0,0,0,1
1,1,0.18,1.26,-1.45,-0.8,-0.32,0,1,1,0
1,0,-0.17,-0.89,-0.75,0.75,0.78,1,1,0,0
1,0,-0.53,-0.49,0.34,0.9,-0.2,1,1,0,0
1,0,1.71,0.69,0.59,-0.31,0.2,0,1,0,0
1,1,-0.45,0.46,-0.97,-0.11,-0.55,0,1,0,1
0,1,1.14,-0.23,-0.15,0.3,0.18,1,0,0,1
1,1,-1.19,0.53,-0.75,-1.49,-1.19,1,0,1,1
1,1,1.41,-0.75,-1.01,-0.55,1.07,1,0,1,0
0,0,-1.08,-0.8,-0.34,1.27,-0.59,0,1,0,0
1,0,0.53,0.43,-0.39,-0.5,1.16,1,1,1,1
1,1,-0.18,0.5,0.3,-0.25,-0.22,1,1,1,1
0,0,-0.39,-0.36,0.9,-0.89,-1.26,0,0,0,1
1,0,-0.62,-1.59,0.24,0.13,1.41,0,0,1,1
1,1,0.01,-0.5,0.38,0.63,0.89,1,1,1,0
1,1,1.67,-0.32,-0.07,-0.71,-0.57,1,0,0,1
1,1,0.69,0.87,0.62,0.16,-0.36,0,1,1,0
1,0,-0.39,-0.39,1.34,-0.16,-0.15,1,1,1,0
1,1,0.08,-0.39,-0.2,1.17,-1.17,0,1,1,1
1,0,0.76,-0.53,-1.67,1.02,-0.85,0,0,0,0
1,0,0.39,-0.38,0.47,-0.03,0.7,1,0,0,1
1,0,-0.03,-0.31,-0.63,-0.8,0.05,0,0,0,1
1,1,0.9,-0.76,0.36,0.11,0.88,0,1,0,1
1,0,-1.79,0.92,-0.37,-0.72,1.37,1,1,0,1
1,0,0.42,-1.17,-0.02,-0.71,1.25,1,0,1,1
1,0,-1.33,-0.29,-0.24,0.6,0.35,0,0,0,1
1,0,1.3,-2.05,-0.73,-0.13,1.61,1,0,1,0
1,0,-0.82,0.19,-1.93,-0.44,-0.13,0,1,1,0
1,0,-0.68,-1.31,-0.51,-0.51,-0.54,1,1,1,1
1,0,0.14,0.29,0.5,-0.08,-0.14,0,0,1,0
1,1,0.79,0.78,-0.33,0.08,-1.91,1,0,0,1
1,1,0.66,0.71,0.08,-1.11,0.42,0,0,1,1
1,0,-1.5,0.4,-0.39,1.12,0.75,0,1,0,1
1,1,1.96,0.46,1.01,-0.23,-0.22,1,1,1,0
1,1,1.14,-0.25,-1.39,-0.24,0.22,0,0,1,0
1,0,-0.79,-1,-0.9,-0.2,1.22,1,1,0,0
0,0,-0.67,-1.02,-1.38,-0.89,0.79,0,0,1,0
1,0,-0.44,1,-0.71,0.05,-0.13,0,0,1,0
1,0,-0.31,-0.66,-1.38,-1.19,0.07,1,0,1,1
1,0,-0.9,-1.77,0.65,3.25,-1.49,1,1,1,1
1,0,-0.6,-0.3,-0.35,0.93,-1.41,1,0,0,0
1,1,0.69,-0.63,0.82,-0.21,1.3,0,1,1,0
0,0,-0.26,1.04,0.92,0.94,1.71,1,0,0,1
0,1,-0.29,0.02,-0.5,-1.68,0.42,0,1,0,0
1,1,-1.47,2.64,0.16,0.14,-0.17,0,1,1,1
1,0,-0.15,-1.62,0.95,-1.29,0.8,0,0,1,0
0,0,-1.33,-1.59,0.18,0.57,-0.29,1,0,0,0
1,1,-0.41,0.29,0.05,-1.57,-0.9,0,0,1,1
1,1,0.88,1.64,2.59,0,-0.05,0,1,1,1
1,1,0.96,0.81,0.68,0.45,0.22,1,1,0,1
1,1,-0.99,0.96,-0.27,-1.36,0.16,0,1,1,0
1,1,0.53,-0.85,-1.04,0.09,-0.07,0,0,1,1
1,1,1.21,2.72,0.9,2.22,-0.75,0,0,1,0
1,1,-0.84,-0.61,0.3,-1.22,-0.06,0,0,0,0
1,1,-0.54,0.16,-0.46,1.34,-0.87,1,1,1,0
1,0,-0.92,-0.11,-0.62,1.17,0.64,1,1,0,0
1,0,-1.85,-0.02,-0.41,-0.78,0.1,1,1,0,0
1,1,1.08,-0.23,-1.14,0.54,0.02,0,0,1,0
1,0,-1.66,0.66,0.49,0.15,-0.43,0,0,1,0
1,0,-0.22,-1.12,-0.39,0.95,-0.12,0,0,0,0
0,1,0.04,0.71,-0.45,0.81,-1.06,1,1,1,0
1,1,1.67,-0.66,-1.22,0.09,1.79,0,0,0,0
1,1,0.68,-0.76,-0.58,0.06,0.64,0,0,0,0
1,1,-0.19,0.31,-1.74,-0.42,-1.21,0,0,1,0
0,0,-1.62,-0.67,0.18,-0.96,-0.8,0,1,1,1
1,0,-0.04,0.48,0,-0.72,-1.17,0,1,1,0
1,1,0.91,0.39,-0.61,-0.39,-0.23,0,0,0,0
1,0,-1.75,-0.43,0.62,-0.53,-0.03,1,0,0,0
1,0,-0.07,-0.18,1.08,-0.2,-0.82,0,0,1,1
0,0,-1.22,0.65,1.36,0.18,0.66,0,1,1,1
1,0,-1.15,0.05,-0.18,-0.28,0.58,1,1,1,1
1,1,0.59,0.81,-0.76,0.35,0.63,0,0,1,0
1,1,0.54,1.86,-0.32,0.13,0.2,1,1,0,1
1,1,1.88,-0.89,-0.82,2.02,1.54,1,0,0,0
1,0,-1.36,-3.53,0.77,-0.07,-0.44,0,0,1,1
1,1,1.53,1.06,0.05,0.51,1.68,0,0,1,1
1,1,0.38,1.16,1.22,-0.87,0.91,0,1,1,1
1,0,0.04,0.48,-0.2,-0.71,0,0,0,0,1
1,1,2.34,-0.44,0.83,-0.44,-0.29,0,0,1,0
0,0,-0.23,0,1.59,0.95,-0.32,1,0,0,0
1,1,2.41,0.86,0.52,-0.26,-0.02,0,1,0,1
1,0,-1.44,0.7,-0.93,0.81,0.96,0,1,0,1
1,0,-1.32,0.54,-1.26,-2.78,1.05,0,0,1,1
1,0,-1.2,-0.21,-0.13,0.43,-0.98,0,1,1,0
1,0,-1.5,0.05,-0.17,0.49,1.04,1,0,1,0
0,1,-0.85,-0.8,0.1,-0.19,-0.76,1,0,0,1
1,0,1.05,-0.39,1.08,-0.44,0.22,0,0,1,1
1,0,0.13,-2.28,1.18,1.76,0.28,1,1,0,1
1,0,0.02,-0.37,1.02,-1.22,1.04,1,0,1,0
1,0,-0.49,-0.29,0.88,-0.76,-0.88,0,1,1,1
1,1,0.5,0.86,0.59,1.56,-0.6,1,1,0,1
0,1,0.67,0.71,-0.23,-1.54,0.62,1,1,0,0
0,0,-1.12,-1,-1.6,0.32,-0.2,0,1,1,0
0,0,-1.8,-0.16,-0.06,-0.32,0.06,0,0,1,1
1,0,-1.5,0.73,-0.15,-1.17,0.5,0,0,1,0
1,0,-0.38,-1.29,-0.23,0.29,0.02,0,1,1,0
1,1,0.59,-0.16,-0.37,1.03,0.54,0,0,1,0
1,1,0.29,-0.93,-1.52,-0.92,0.39,0,0,1,0
1,0,-1.41,0.27,1.67,-0.45,-0.58,0,0,1,0
1,0,-0.62,0.7,-0.65,-0.32,3.06,0,0,0,0
1,1,0.61,-0.25,0.03,-0.79,0.02,1,0,1,1
1,1,0.3,0.89,-0.09,0.52,0.29,1,0,0,1
1,1,0.48,-1.69,0.21,-1.15,0.09,1,1,1,1
1,0,-0.22,-1.45,-1.77,1.2,-1.02,0,0,0,1
0,0,-0.55,-1.09,0,0.52,-0.54,1,0,0,0
1,1,-0.77,0.88,-0.75,-0.69,0.91,0,1,1,1
1,1,1.32,0.25,-0.4,0.35,1.02,0,1,1,0
1,0,-1.14,-0.49,0.78,1.67,0.62,0,1,0,0
0,0,-0.92,-0.04,1.49,0.7,-2.3,1,0,1,1
0,0,-0.57,-1.48,0.33,0.25,0.38,1,0,0,1
1,0,-1.53,0.87,-0.29,-1.17,-1.18,0,1,1,0
1,1,0.25,-1.6,1.1,0.82,1.84,0,0,0,0
1,0,0.27,-2.32,0.36,0.48,-1.95,1,0,1,1
0,0,0.79,-0.31,1.47,0.33,-1.77,1,0,1,1
0,0,0.12,-1.58,-0.53,0,0.94,0,1,0,0
1,1,0.41,-0.15,-0.45,-1.84,-0.01,0,1,0,0
0,0,0.37,-1.68,0.27,-1.48,-1.08,0,1,0,1
0,1,-0.25,0.26,1.37,0.77,-0.8,1,1,0,1
0,1,-1.1,0.49,-2.06,-0.51,-0.08,1,1,1,0
1,0,0.64,0.82,1.64,0.7,0.01,1,0,1,0
1,0,0.66,1.2,-0.24,0.14,1.66,1,1,0,1
0,0,0.69,0.17,-0.99,-0.24,0.39,0,0,1,0
1,0,0.39,-0.85,-0.51,1.99,0.48,1,0,1,0
1,1,1.47,0.39,0.11,-0.95,-0.39,1,1,1,1
1,1,0.6,0.96,-0.54,0.96,0.27,0,0,1,1
1,0,-0.67,-0.4,-0.38,0.6,1.57,0,0,1,0
1,0,0.31,-0.69,2.05,-0.76,-0.18,1,0,0,0
1,0,-0.74,-0.84,-0.99,-0.23,1.51,1,0,1,0
0,1,-0.04,1.48,-0.83,-0.87,1.57,0,0,0,0
1,1,0.8,2.05,-0.42,0.04,-0.33,1,0,0,1
1,0,0.16,-0.13,-0.04,0.23,0.25,1,1,0,1
1,0,0.49,0.71,-0.86,0.48,0.16,0,1,0,0
1,0,-1.09,-1.27,-0.91,-0.33,-0.23,1,0,0,0
1,0,-1.89,0.12,0.73,-0.57,0.67,1,1,0,1
1,0,-0.65,0.52,-0.71,-0.29,0.84,1,1,0,1
0,1,2.46,-0.27,-1.08,1.31,-0.47,1,0,0,1
1,0,0.37,-1.71,1.51,-1.86,0.31,1,0,1,0
0,1,0.27,1.55,0.47,0.2,0.25,0,0,0,1
1,1,-0.36,0.19,-0.69,-1.37,0.89,0,0,0,0
1,0,-0.74,-0.86,-1.32,-0.27,0.65,0,0,1,1
0,1,-0.78,1.88,0.5,0.65,0.56,1,1,1,1
1,1,-0.15,-0.57,0.53,1.39,-0.35,0,1,1,1
1,1,1.18,0.5,-0.75,1.09,1.96,0,1,1,0
1,1,0.8,0.16,0.13,-2.85,0.15,0,1,0,0
1,0,-0.37,-1.22,-0.34,-0.5,1.57,0,0,0,1
0,0,-1.96,-0.41,-0.77,-0.9,-0.37,1,1,0,0
1,1,0.39,0.3,-0.81,0.14,0.91,1,0,0,0
0,1,-0.19,0.44,-0.03,-1.39,-0.8,0,1,1,0
1,0,-0.59,0.4,0.34,-1.74,-0.64,1,1,0,1
0,0,-0.73,-0.24,-0.62,-2.07,-1.05,1,0,0,0
1,1,0.63,0.11,-0.3,0.82,-0.53,0,0,1,1
1,1,-2.75,2.06,0.46,0.99,1.1,1,0,1,0
1,0,-1.41,0.99,-0.44,-0.61,-0.51,1,0,1,0
0,0,-0.57,1.62,0.14,-1.31,0.68,1,0,0,1
0,1,-0.66,-0.24,0.93,0.71,0.3,1,1,1,1
1,1,-0.61,0.7,1.14,1.2,0.16,1,1,1,0
1,0,-0.9,-2.21,-0.26,1.06,-1.34,0,1,1,1
1,1,2.02,-0.05,-0.85,0.91,-1.4,1,1,0,1
1,1,0.6,-1.31,0.27,-0.41,-0.95,1,0,0,0
1,0,-1.66,-0.91,-0.04,-0.13,-0.84,0,1,0,0
0,1,-1.04,-1.35,-1.29,-0.48,0,1,0,0,1
1,1,-0.65,-0.01,0.81,-0.26,0.11,1,1,0,1
1,0,-1.3,-1.4,-0.38,-0.22,1.21,0,0,0,1
0,0,-0.79,0.88,1.01,0.12,-0.2,0,0,0,1
1,1,1.25,-0.25,-0.09,-0.03,0.14,0,1,1,1
1,0,-0.23,0.49,-1.7,-0.1,0.05,0,1,0,0
1,0,-0.22,-0.47,-1.15,-0.49,0.39,0,0,1,1
0,1,-1.38,0.59,-0.09,-0.16,-2.43,1,0,1,0
1,0,-0.27,0.09,-0.35,0.49,0.49,1,0,1,1
0,0,-1.07,0.24,0.5,0.18,0.25,1,0,1,1
1,0,1.94,-0.36,0.36,-0.17,-1.48,0,0,1,1
1,1,0.02,0.51,-0.48,-0.74,-0.01,1,1,0,0
1,1,1.35,-0.64,-1.22,-1.26,-1.29,0,1,1,1
1,0,-0.33,-0.96,-1.23,0.38,0.04,0,1,1,1
1,1,1,-1.8,-1.68,0.33,-1.13,0,0,1,1
1,0,-1.59,-0.18,0.62,-0.46,0.79,0,1,1,1
1,1,-0.56,0.12,-1.92,0.68,-0.51,0,0,0,0
1,1,0.68,0.24,1.11,1.26,1.12,1,0,1,0
1,1,0.07,-1.34,-0.25,-0.56,0.93,0,0,0,1
1,0,-1.05,-1.92,0.22,-1.62,-0.98,1,0,0,0
0,1,0.05,0.26,-0.43,-0.02,-1.03,0,0,0,1
1,0,0.04,-0.49,1.45,0.45,0.83,1,0,0,0
1,1,0.57,0.81,-0.04,1.17,1.21,1,1,0,0
1,1,-1.88,0.25,1.09,-1.11,0.12,0,0,1,0
1,0,-0.45,-0.4,1.29,-0.83,-0.21,0,1,0,0
1,0,0.72,0.06,0.23,-0.75,-2.14,1,0,1,1
1,0,-1.13,-0.92,1.03,0.36,-1.49,0,0,1,1
0,0,-0.64,-0.72,0.42,-0.5,0.56,0,1,1,0
1,1,1.16,0.44,-0.07,-0.22,1.7,1,0,1,0
0,0,2.15,-0.82,1.08,2.56,0.66,0,1,1,1
1,0,-0.17,-1.1,1.32,-0.39,-0.78,1,1,1,1
1,1,1.38,0.31,0.61,1.46,1.37,1,1,1,1
1,1,0.48,2.18,-0.65,2.52,-0.04,1,0,0,1
1,1,1.23,-0.81,-0.77,0.47,1.14,0,1,1,0
1,0,1.03,-0.78,-0.66,-1.61,0.51,1,0,0,1
0,0,-1.63,-1.66,-0.18,-0.36,-0.5,1,0,0,1
1,0,-1.22,-0.32,0.45,-0.26,0.5,0,1,0,1
0,0,1.39,-1.19,0.85,1.34,-1.58,0,1,1,0
1,0,-1.26,0.89,0.44,-1.83,-1.32,0,0,1,0
1,1,2.01,-0.1,0.57,-1.49,-0.53,0,1,1,1
1,0,0.3,0.05,0.01,0.92,-1.11,0,1,1,0
1,1,-0.35,0.06,3.08,-1.27,-0.67,0,1,0,1
1,1,0.97,1.06,-1.21,0.08,-0.49,1,1,0,1
1,0,0.07,-0.13,-0.46,0.6,0.62,0,1,0,1
0,0,-1.38,0.15,1,-0.91,0.58,0,0,0,0
1,0,1.13,-2.22,0.06,0.26,0.71,1,0,1,0
0,1,-0.89,0.02,0.38,0.17,3.09,1,0,1,1
0,0,-1.44,0.3,-0.84,-1.08,1.9,0,0,1,0
1,1,0.76,1.19,-0.44,1.84,0.55,1,0,0,0
1,1,0.95,0.98,-1.22,-0.88,0.42,1,1,1,0
0,1,-0.74,1.11,-0.26,-1.41,-1.32,1,0,1,1
1,0,0.72,0.25,-0.13,-1.03,-0.14,1,0,1,1
0,0,-0.84,-0.52,0.29,1.39,0.35,1,0,1,0
1,0,-0.83,-0.86,-1.33,0.39,0.55,1,1,1,1
0,0,0.15,0.8,-0.33,0.55,-0.26,0,0,0,1
1,1,-0.13,0.12,-0.09,0.76,-0.51,0,1,0,1
1,1,-0.35,-0.14,-1.25,0.13,-0.99,1,1,0,0
1,1,-0.92,1.13,0.05,-0.1,1.24,0,1,1,0
1,0,-0.64,-0.12,-0.2,0.33,-0.82,0,0,0,1
1,0,-1.15,-2.03,1.68,-0.22,-1.05,0,1,0,1
0,0,-1.86,0.87,0.48,-1.77,0.31,0,0,0,0
1,0,-0.65,-0.28,-0.4,-1.45,-0.82,1,0,1,1
1,0,-1.13,-0.55,0.61,-0.89,-1.36,0,0,1,0
0,0,-0.37,-0.2,-0.16,0.45,-0.84,0,0,0,1
0,1,-0.69,1.25,2.16,-1.58,-1.5,1,0,0,1
1,1,-1.12,-1.61,-0.05,1.11,-0.91,0,1,0,1
1,0,-1.5,0.14,-1,0.26,1.12,0,0,0,0
0,1,-0.57,1.1,-0.48,-0.11,-2.42,0,0,0,1
1,1,1.41,1.78,1.33,1.52,1.06,0,1,1,0
1,0,0.52,-0.58,-0.91,0.33,-1.38,1,0,1,1
0,1,-0.03,-0.49,-0.32,1.74,-0.55,1,0,0,1
1,0,-0.03,-0.55,0.44,-1.14,-0.11,1,1,1,1
1,1,0.62,0.86,-0.49,-1.54,0.54,1,1,1,0
1,1,1.84,-0.56,2.39,-2.21,1.83,1,0,1,0
1,1,0.32,0.26,0.05,-0.24,-0.47,0,0,1,1
1,1,-0.93,-0.34,0.06,-1.36,0.32,0,1,1,0
1,0,0.76,-0.82,-1.64,0.25,-0.95,0,1,0,1
1,1,-1.47,0.79,1.49,-1.05,-0.23,0,1,0,0
1,0,-0.54,-1.42,0.37,-0.44,-1.71,1,0,1,0
1,1,0.07,-0.6,0.28,-0.75,-1.47,0,1,0,1
1,1,0.92,0.17,-0.18,-1.66,0,1,1,1,0
0,0,-1.91,-1.24,-0.02,0.3,-0.53,1,0,0,1
1,1,-0.27,0.7,0.07,-1.79,0.26,0,1,1,1
1,0,0.72,-0.78,-0.43,0.16,-0.56,1,1,0,0
0,0,-0.77,-0.82,-1.44,0.14,-1.04,1,1,1,1
0,1,0.35,1.11,-0.94,-1.48,-0.2,0,1,1,0
1,0,0.78,0.04,2.29,-0.41,-2.6,0,0,0,1
1,0,0.02,-0.95,-1.18,0.04,-0.78,1,0,1,1
1,0,-0.4,-0.23,-0.96,-0.17,1.04,0,0,0,0
1,1,-1.13,-0.58,1.06,-0.36,-1.15,1,1,0,0
0,0,0.65,-0.84,-0.51,-0.71,1.72,0,1,0,0
0,1,0.35,1.94,0.17,-1.2,-0.54,0,1,0,1
1,1,-0.71,0.12,0.91,0.74,0.64,1,1,0,0
1,1,0.48,0.99,0.11,-0.61,-0.24,0,0,0,1
0,1,0.93,-0.14,1.07,-1.13,0.08,1,1,0,1
0,0,1.84,-1.98,0.22,-1.26,-0.6,0,1,0,0
0,1,0.46,-0.21,-1.48,-0.01,-0.93,1,1,0,0
1,1,1.02,1.08,1.82,-0.06,0.02,0,0,1,0
0,0,-0.45,-2.86,-0.76,0.37,1.65,0,0,1,1
1,1,0.51,-1.16,0,-1.11,-0.75,1,0,0,0
1,0,-0.96,-0.76,1.31,-1.71,1.18,0,1,1,0
1,1,0.3,1.33,-1.19,0.2,0.81,0,0,0,0
0,1,0,0.59,-1.7,-1.64,0.2,0,1,0,1
1,1,1.25,-0.5,-0.02,-0.37,-0.38,1,1,1,0
1,1,0.76,0.3,-1.3,-0.48,-0.83,0,0,0,1
0,1,0.74,1.63,-0.31,-2.67,-0.19,1,0,1,0
1,1,1.05,-0.11,-1.21,-0.35,-1.98,0,0,0,0
1,0,-1.48,2.68,2.48,-0.23,0.03,1,0,1,1
1,0,-0.42,0.04,0.97,-1.75,-0.63,1,1,0,1
1,0,0.18,-1.59,0.54,2.33,-1.32,0,1,1,0
1,1,-0.7,0.98,0.99,-0.32,-0.45,0,1,1,1
1,1,0.41,-2.01,-0.03,0.34,-0.35,0,0,0,0
1,1,1.07,1.65,0.93,0.14,-0.46,1,1,1,1
1,1,0.83,1.59,0.32,1.65,-0.28,0,0,1,1
